Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume,Ignore
2018-09-05,0.038775,0.038928,0.03392,0.034106,344168.05,2018-09-05 23:59:59.999000064,12590.75289163,249240.0,182348.95400000,6676.01599570,0
2018-09-06,0.034098,0.035861,0.033341,0.035278,355106.32,2018-09-06 23:59:59.999000064,12445.67917053,221149.0,192932.37400000,6762.43898218,0
2018-09-07,0.035278,0.035899,0.033513,0.033632,266276.779,2018-09-07 23:59:59.999000064,9184.55187402,185562.0,135538.32400000,4673.68625739,0
2018-09-08,0.033632,0.03683,0.030956,0.031834,271781.063,2018-09-08 23:59:59.999000064,8954.17674691,175704.0,146485.93000000,4839.60149820,0
2018-09-09,0.031834,0.03249,0.030124,0.031362,307184.387,2018-09-09 23:59:59.999000064,9604.39084138,196271.0,168769.97800000,5275.38835291,0
2018-09-10,0.031362,0.032111,0.029956,0.03122,289604.692,2018-09-10 23:59:59.999000064,8971.45426015,155058.0,137426.08200000,4268.13909430,0
2018-09-11,0.031228,0.031436,0.028473,0.029435,306767.518,2018-09-11 23:59:59.999000064,9216.61179257,182679.0,155481.11000000,4668.45213246,0
2018-09-12,0.029422,0.029433,0.026882,0.028918,400898.733,2018-09-12 23:59:59.999000064,11202.22459252,226009.0,226295.46700000,6320.11017873,0
2018-09-13,0.028904,0.032989,0.028887,0.032504,406418.787,2018-09-13 23:59:59.999000064,12496.54035871,215350.0,219760.45300000,6753.20252954,0
2018-09-14,0.032504,0.034089,0.03151,0.0322,344382.592,2018-09-14 23:59:59.999000064,11299.10635633,187181.0,175236.63700000,5746.18807055,0
2018-09-15,0.032243,0.034721,0.032105,0.034056,217478.043,2018-09-15 23:59:59.999000064,7302.28238035,125604.0,115977.63300000,3893.57492475,0
2018-09-16,0.034013,0.034321,0.032565,0.033862,215014.548,2018-09-16 23:59:59.999000064,7215.17961597,142335.0,105031.87000000,3526.26508120,0
2018-09-17,0.033861,0.034432,0.030946,0.031384,284983.138,2018-09-17 23:59:59.999000064,9392.15222731,195274.0,143104.32600000,4724.37111732,0
2018-09-18,0.031384,0.033638,0.031119,0.032894,247061.004,2018-09-18 23:59:59.999000064,7997.19664859,162122.0,132963.59900000,4301.97100139,0
2018-09-19,0.032894,0.033746,0.032241,0.032816,217203.21,2018-09-19 23:59:59.999000064,7154.03017655,139670.0,114248.25400000,3764.75021801,0
2018-09-20,0.032816,0.034836,0.03236,0.034522,235455.02,2018-09-20 23:59:59.999000064,7782.02101565,160865.0,129067.21000000,4262.26639164,0
2018-09-21,0.034549,0.0372,0.033402,0.036658,409984.208,2018-09-21 23:59:59.999000064,14235.46462651,256756.0,227814.30800000,7894.96850907,0
2018-09-22,0.036657,0.037512,0.035123,0.035849,222334.661,2018-09-22 23:59:59.999000064,8004.65429705,121533.0,122506.71900000,4417.99179067,0
2018-09-23,0.035849,0.036816,0.0354,0.036461,176995.878,2018-09-23 23:59:59.999000064,6395.69204737,121835.0,102693.28700000,3710.04430412,0
2018-09-24,0.036442,0.036597,0.034302,0.034631,190414.077,2018-09-24 23:59:59.999000064,6749.68681309,131352.0,102037.71700000,3618.36619180,0
2018-09-25,0.034631,0.03467,0.031994,0.034064,297526.658,2018-09-25 23:59:59.999000064,9906.05544679,197963.0,159074.48900000,5294.43890374,0
2018-09-26,0.034065,0.034143,0.032479,0.033154,234835.34,2018-09-26 23:59:59.999000064,7812.1652916,157623.0,125670.26600000,4179.76472462,0
2018-09-27,0.033154,0.03473,0.032644,0.034253,214927.273,2018-09-27 23:59:59.999000064,7219.46363255,143943.0,116704.10100000,3922.15828368,0
2018-09-28,0.034241,0.034573,0.032815,0.033445,230903.126,2018-09-28 23:59:59.999000064,7807.0086508,144133.0,122677.14300000,4148.11884394,0
2018-09-29,0.03344,0.035991,0.032923,0.035077,245968.895,2018-09-29 23:59:59.999000064,8529.53117406,159703.0,128331.96200000,4452.38883325,0
2018-09-30,0.035106,0.0359,0.0346,0.035178,184624.784,2018-09-30 23:59:59.999000064,6519.36725571,121823.0,93520.82400000,3299.38345959,0
2018-10-01,0.035175,0.03538,0.03449,0.035023,166101.347,2018-10-01 23:59:59.999000064,5798.98406783,119720.0,86088.60500000,3006.00204140,0
2018-10-02,0.035012,0.035102,0.03425,0.034556,167738.176,2018-10-02 23:59:59.999000064,5825.56547823,127401.0,92199.12800000,3202.69620544,0
2018-10-03,0.034556,0.034631,0.033532,0.033901,172215.524,2018-10-03 23:59:59.999000064,5845.6345527,116673.0,94774.27200000,3217.22166213,0
2018-10-04,0.033901,0.034304,0.03357,0.033777,161036.799,2018-10-04 23:59:59.999000064,5475.70500815,92446.0,90569.62700000,3079.92672709,0
2018-10-05,0.033774,0.034785,0.03346,0.034409,184892.636,2018-10-05 23:59:59.999000064,6267.41457448,108673.0,101555.12100000,3441.72137091,0
2018-10-06,0.034399,0.0345,0.033995,0.034144,138183.973,2018-10-06 23:59:59.999000064,4730.49470687,82530.0,76430.86800000,2617.22446382,0
2018-10-07,0.034144,0.034321,0.033889,0.034228,122929.65,2018-10-07 23:59:59.999000064,4189.48995907,79402.0,70649.48100000,2408.01488552,0
2018-10-08,0.034223,0.03465,0.034003,0.034468,173388.82,2018-10-08 23:59:59.999000064,5947.5374217,115187.0,97594.50200000,3348.53392418,0
2018-10-09,0.034481,0.034637,0.034218,0.034317,162576.744,2018-10-09 23:59:59.999000064,5594.0297448,112819.0,90413.88000000,3110.96075718,0
2018-10-10,0.034319,0.034414,0.034073,0.034185,204182.053,2018-10-10 23:59:59.999000064,6997.09362407,149120.0,118808.18900000,4071.58781070,0
2018-10-11,0.034185,0.034285,0.03048,0.030633,381280.37,2018-10-11 23:59:59.999000064,12229.64579092,269135.0,200105.48700000,6420.45346841,0
2018-10-12,0.030633,0.031748,0.030606,0.031288,241722.363,2018-10-12 23:59:59.999000064,7549.21181967,166086.0,125066.78400000,3909.32282922,0
2018-10-13,0.031299,0.032028,0.031251,0.031807,150620.776,2018-10-13 23:59:59.999000064,4780.26948728,130733.0,81916.95700000,2599.57702390,0
2018-10-14,0.031807,0.032007,0.03086,0.031059,158085.302,2018-10-14 23:59:59.999000064,4999.87117676,112544.0,84608.31900000,2677.43818635,0
2018-10-15,0.031053,0.033435,0.0308,0.031732,436303.837,2018-10-15 23:59:59.999000064,13853.50925362,268601.0,229232.41700000,7274.78843492,0
2018-10-16,0.031757,0.032094,0.03136,0.031838,232077.15,2018-10-16 23:59:59.999000064,7356.61372365,158266.0,126401.01900000,4007.76539925,0
2018-10-17,0.031838,0.032018,0.0314,0.0316,221946.119,2018-10-17 23:59:59.999000064,7039.81991467,157999.0,127088.02700000,4031.44179457,0
2018-10-18,0.0316,0.031749,0.030924,0.031163,216793.623,2018-10-18 23:59:59.999000064,6805.1948134,148816.0,122167.60700000,3836.42330166,0
2018-10-19,0.031163,0.031484,0.031039,0.031383,95286.064,2018-10-19 23:59:59.999000064,2981.17135793,91695.0,49808.34900000,1558.30293885,0
2018-10-20,0.031387,0.03181,0.031285,0.03157,95097.179,2018-10-20 23:59:59.999000064,3003.38664304,97917.0,51724.74400000,1633.26123803,0
2018-10-21,0.031578,0.03186,0.0314,0.031494,83821.507,2018-10-21 23:59:59.999000064,2649.98855718,85856.0,39652.87100000,1253.73512218,0
2018-10-22,0.031487,0.031603,0.03127,0.031413,114465.28,2018-10-22 23:59:59.999000064,3598.73821335,103622.0,53754.66400000,1690.47678025,0
2018-10-23,0.031413,0.031558,0.031063,0.031418,148898.879,2018-10-23 23:59:59.999000064,4656.22178594,122319.0,79094.52200000,2472.78615053,0
2018-10-24,0.031418,0.031473,0.03115,0.031273,131064.636,2018-10-24 23:59:59.999000064,4107.00726111,113406.0,57344.60900000,1797.01637216,0
2018-10-25,0.031274,0.031329,0.031041,0.031223,104742.39,2018-10-25 23:59:59.999000064,3268.32130644,102005.0,51605.24800000,1610.59298862,0
2018-10-26,0.031216,0.031696,0.031118,0.031346,109273.704,2018-10-26 23:59:59.999000064,3420.93297002,93067.0,56409.31600000,1766.17254920,0
2018-10-27,0.031346,0.031489,0.031298,0.031427,98752.745,2018-10-27 23:59:59.999000064,3098.86551005,97085.0,50855.45300000,1596.04133822,0
2018-10-28,0.031423,0.031982,0.03135,0.031616,103299.688,2018-10-28 23:59:59.999000064,3255.15634329,81446.0,51657.54200000,1628.20366467,0
2018-10-29,0.031616,0.031805,0.030834,0.03104,152062.91,2018-10-29 23:59:59.999000064,4761.90762297,142477.0,74569.08900000,2336.10002083,0
2018-10-30,0.031041,0.03124,0.030922,0.031164,119787.712,2018-10-30 23:59:59.999000064,3720.70521518,122923.0,59393.40400000,1845.14941607,0
2018-10-31,0.031165,0.031344,0.03085,0.03119,132035.656,2018-10-31 23:59:59.999000064,4108.21678165,136294.0,68538.77100000,2132.94917466,0
2018-11-01,0.03119,0.03129,0.0311,0.031184,115155.445,2018-11-01 23:59:59.999000064,3589.59122785,113603.0,62703.52500000,1954.84477315,0
2018-11-02,0.031184,0.031687,0.0311,0.031464,133957.915,2018-11-02 23:59:59.999000064,4198.0000326,115666.0,72879.89300000,2283.36849671,0
2018-11-03,0.031464,0.031485,0.0313,0.031353,84467.213,2018-11-03 23:59:59.999000064,2651.2068972,82087.0,43036.90800000,1350.91508929,0
2018-11-04,0.031353,0.033577,0.031264,0.032705,201761.826,2018-11-04 23:59:59.999000064,6487.87005926,156276.0,103560.60000000,3326.98764400,0
2018-11-05,0.032705,0.032845,0.0322,0.032573,143719.901,2018-11-05 23:59:59.999000064,4668.39992396,123279.0,73136.00800000,2375.31971265,0
2018-11-06,0.032561,0.033921,0.032401,0.033869,195035.061,2018-11-06 23:59:59.999000064,6462.94381102,173034.0,91851.13600000,3042.44721963,0
2018-11-07,0.033869,0.034084,0.033175,0.033308,185653.554,2018-11-07 23:59:59.999000064,6234.51477229,170529.0,87447.61500000,2937.04459530,0
2018-11-08,0.033309,0.03356,0.0328,0.032851,155000.223,2018-11-08 23:59:59.999000064,5124.74863439,160377.0,78330.77100000,2590.16312074,0
2018-11-09,0.032851,0.033155,0.03263,0.032844,114030.439,2018-11-09 23:59:59.999000064,3751.89248986,122905.0,59772.13800000,1966.95308342,0
2018-11-10,0.03285,0.033358,0.0328,0.033136,84544.247,2018-11-10 23:59:59.999000064,2797.37044585,103958.0,42366.47600000,1402.03988999,0
2018-11-11,0.033136,0.033218,0.0328,0.032976,86448.707,2018-11-11 23:59:59.999000064,2854.45733232,101288.0,41083.57700000,1357.03890984,0
2018-11-12,0.032976,0.033132,0.032801,0.03299,103848.438,2018-11-12 23:59:59.999000064,3425.46540845,115938.0,46886.15900000,1546.65419092,0
2018-11-13,0.032987,0.03305,0.032349,0.032479,124181.665,2018-11-13 23:59:59.999000064,4062.89289773,126230.0,63653.68000000,2083.19438778,0
2018-11-14,0.03248,0.032523,0.030033,0.031677,322149.201,2018-11-14 23:59:59.999000064,10154.91377982,247384.0,158471.20800000,4994.96006496,0
2018-11-15,0.031679,0.032332,0.031267,0.032026,260594.911,2018-11-15 23:59:59.999000064,8281.21387368,202581.0,134296.33600000,4268.95957540,0
2018-11-16,0.032026,0.032197,0.0312,0.031294,160277.516,2018-11-16 23:59:59.999000064,5085.73143663,129343.0,83518.57800000,2650.39178671,0
2018-11-17,0.031302,0.031601,0.0311,0.03131,134241.033,2018-11-17 23:59:59.999000064,4210.92776364,103006.0,74537.35900000,2338.48124951,0
2018-11-18,0.03131,0.03194,0.03126,0.0316,120896.796,2018-11-18 23:59:59.999000064,3805.33607159,91910.0,66802.33900000,2102.45603268,0
2018-11-19,0.0316,0.031642,0.02904,0.030636,411823.98,2018-11-19 23:59:59.999000064,12433.17162529,251667.0,205323.96500000,6198.42866694,0
2018-11-20,0.030647,0.030946,0.02875,0.029316,712970.833,2018-11-20 23:59:59.999000064,21299.68378136,384100.0,368127.60200000,10990.45239640,0
2018-11-21,0.029319,0.03015,0.028761,0.029671,353292.947,2018-11-21 23:59:59.999000064,10440.27667095,222726.0,185088.09100000,5473.11757854,0
2018-11-22,0.029653,0.029912,0.028894,0.02895,193061.678,2018-11-22 23:59:59.999000064,5677.58002521,120404.0,96626.04700000,2840.97015349,0
2018-11-23,0.028942,0.029199,0.027974,0.028291,244056.77,2018-11-23 23:59:59.999000064,6949.26092459,149641.0,126735.26700000,3608.93693841,0
2018-11-24,0.028295,0.029376,0.028104,0.029216,270075.505,2018-11-24 23:59:59.999000064,7735.08242899,146508.0,139719.00100000,4002.24445068,0
2018-11-25,0.029215,0.029486,0.027855,0.029038,404295.707,2018-11-25 23:59:59.999000064,11606.69058264,224048.0,213333.74600000,6129.91087881,0
2018-11-26,0.029037,0.0292,0.028283,0.028671,320274.945,2018-11-26 23:59:59.999000064,9194.4303268,202918.0,174749.97200000,5017.47703157,0
2018-11-27,0.02866,0.029088,0.027765,0.028761,277443.68,2018-11-27 23:59:59.999000064,7852.03914965,175885.0,142932.63700000,4047.78189835,0
2018-11-28,0.028746,0.029098,0.02791,0.028808,295828.579,2018-11-28 23:59:59.999000064,8421.59299056,209033.0,150602.99800000,4290.01294211,0
2018-11-29,0.0288,0.028912,0.027371,0.027461,274767.411,2018-11-29 23:59:59.999000064,7671.8307256,210369.0,136128.66100000,3800.90583920,0
2018-11-30,0.027464,0.028542,0.0273,0.028158,232763.908,2018-11-30 23:59:59.999000064,6519.42611444,183338.0,119754.18400000,3355.53274186,0
2018-12-01,0.028156,0.028834,0.027818,0.02818,167738.64,2018-12-01 23:59:59.999000064,4725.08327595,148676.0,81927.35900000,2308.79385756,0
2018-12-02,0.028178,0.028341,0.027877,0.028026,147257.616,2018-12-02 23:59:59.999000064,4136.64759067,116467.0,67899.85800000,1908.30507471,0
2018-12-03,0.028026,0.028449,0.0277,0.027983,174282.309,2018-12-03 23:59:59.999000064,4890.12233344,128800.0,92342.17500000,2592.13892227,0
2018-12-04,0.027989,0.028113,0.0277,0.027809,183794.325,2018-12-04 23:59:59.999000064,5131.77184485,136544.0,89616.99800000,2502.55767083,0
2018-12-05,0.027813,0.027896,0.027203,0.027266,187578.403,2018-12-05 23:59:59.999000064,5179.79069516,136056.0,99189.88200000,2740.16061775,0
2018-12-06,0.027272,0.027338,0.025543,0.025976,347300.301,2018-12-06 23:59:59.999000064,9212.12810126,207227.0,184213.06800000,4890.57882959,0
2018-12-07,0.025948,0.027784,0.02463,0.027341,530450.634,2018-12-07 23:59:59.999000064,13718.04902936,307838.0,279583.36200000,7230.87118431,0
2018-12-08,0.027341,0.028134,0.025501,0.026494,332746.829,2018-12-08 23:59:59.999000064,8866.51428358,220045.0,165976.93100000,4420.87142431,0
2018-12-09,0.026484,0.027,0.026085,0.0263,211489.681,2018-12-09 23:59:59.999000064,5619.72705131,140797.0,102962.64300000,2735.89479892,0
2018-12-10,0.026307,0.02645,0.025794,0.026179,174339.845,2018-12-10 23:59:59.999000064,4551.44202977,105211.0,97864.84700000,2555.64233029,0
2018-12-11,0.026176,0.026534,0.025157,0.025962,170092.132,2018-12-11 23:59:59.999000064,4425.40333708,110306.0,88369.30700000,2300.70555436,0
2018-12-12,0.025957,0.026359,0.025827,0.025954,163830.148,2018-12-12 23:59:59.999000064,4273.20343403,109234.0,87388.70900000,2279.86631118,0
2018-12-13,0.025955,0.026536,0.025811,0.026148,209169.864,2018-12-13 23:59:59.999000064,5475.02279855,117388.0,95154.02700000,2491.26159987,0
2018-12-14,0.026164,0.026305,0.025815,0.026,228967.56,2018-12-14 23:59:59.999000064,5976.65084831,134938.0,139899.55000000,3652.47095090,0
2018-12-15,0.026001,0.026163,0.025853,0.026076,154288.115,2018-12-15 23:59:59.999000064,4018.28046548,111725.0,79919.10000000,2081.79388403,0
2018-12-16,0.026085,0.026753,0.026077,0.026231,137636.493,2018-12-16 23:59:59.999000064,3643.02826901,104894.0,72875.20400000,1928.64136162,0
2018-12-17,0.026232,0.027161,0.026161,0.026801,254598.945,2018-12-17 23:59:59.999000064,6764.39952249,162755.0,140343.42200000,3729.76387739,0
2018-12-18,0.026801,0.027586,0.026415,0.027493,347066.626,2018-12-18 23:59:59.999000064,9286.57631792,190263.0,204617.14400000,5470.74558085,0
2018-12-19,0.027493,0.02825,0.026881,0.026954,430273.581,2018-12-19 23:59:59.999000064,11790.2083047,252460.0,243897.33000000,6688.30854885,0
2018-12-20,0.026958,0.028665,0.026751,0.028094,392753.556,2018-12-20 23:59:59.999000064,10772.93300906,245762.0,207407.50400000,5696.09175296,0
2018-12-21,0.028087,0.028747,0.027501,0.028059,331529.632,2018-12-21 23:59:59.999000064,9361.44760642,241293.0,179052.77400000,5055.12247882,0
2018-12-22,0.028051,0.0294,0.027791,0.029165,209087.616,2018-12-22 23:59:59.999000064,5978.67283671,178523.0,106505.62100000,3044.35485497,0
2018-12-23,0.029162,0.033125,0.029133,0.032837,455408.705,2018-12-23 23:59:59.999000064,14539.07952266,288866.0,227928.22900000,7282.23992123,0
2018-12-24,0.032845,0.037672,0.032745,0.034455,585615.65,2018-12-24 23:59:59.999000064,20637.68070785,384754.0,306660.03700000,10813.56550512,0
2018-12-25,0.034468,0.034732,0.032907,0.03407,390213.907,2018-12-25 23:59:59.999000064,13194.65538746,247063.0,201765.65000000,6823.76938429,0
2018-12-26,0.034069,0.035344,0.033409,0.034242,291513.201,2018-12-26 23:59:59.999000064,9989.88688269,196995.0,151795.16300000,5199.19620271,0
2018-12-27,0.034245,0.034432,0.031302,0.031898,281173.985,2018-12-27 23:59:59.999000064,9203.6540388,181108.0,138792.13000000,4546.61033015,0
2018-12-28,0.031899,0.0354,0.031506,0.03525,351840.058,2018-12-28 23:59:59.999000064,11730.37893304,200439.0,179663.43200000,5991.86727888,0
2018-12-29,0.035246,0.037441,0.034141,0.035984,384344.02,2018-12-29 23:59:59.999000064,13631.02087056,236294.0,199048.59200000,7063.20908437,0
2018-12-30,0.035984,0.036534,0.03496,0.036235,291989.233,2018-12-30 23:59:59.999000064,10467.04987949,185325.0,154528.84000000,5540.06594356,0
2018-12-31,0.036234,0.036337,0.0353,0.035536,205103.854,2018-12-31 23:59:59.999000064,7345.92219595,146249.0,101429.53800000,3633.04649386,0
2019-01-01,0.035534,0.037532,0.035315,0.036629,168390.91,2019-01-01 23:59:59.999000064,6118.53696104,128903.0,92258.48200000,3352.45235579,0
2019-01-02,0.036611,0.04005,0.036501,0.039404,347117.744,2019-01-02 23:59:59.999000064,13457.53643352,216113.0,176108.80500000,6825.89509080,0
2019-01-03,0.039415,0.039949,0.038156,0.038846,284859.389,2019-01-03 23:59:59.999000064,11112.7094515,187567.0,146215.67500000,5705.87689129,0
2019-01-04,0.038854,0.04085,0.038551,0.040093,304951.98,2019-01-04 23:59:59.999000064,12152.20499011,214027.0,157908.17800000,6294.03990061,0
2019-01-05,0.0401,0.041752,0.040096,0.040533,312691.91,2019-01-05 23:59:59.999000064,12797.16576898,222634.0,163755.76500000,6703.07615070,0
2019-01-06,0.040532,0.040721,0.038377,0.03857,287921.195,2019-01-06 23:59:59.999000064,11368.3419397,209278.0,145725.18100000,5753.23405832,0
2019-01-07,0.03857,0.038791,0.0373,0.037589,226585.723,2019-01-07 23:59:59.999000064,8623.50780255,175384.0,117574.85600000,4474.43989122,0
2019-01-08,0.03756,0.037756,0.0369,0.037296,226887.581,2019-01-08 23:59:59.999000064,8458.6158207,191156.0,116157.22500000,4330.55528173,0
2019-01-09,0.037297,0.038,0.037139,0.037337,195048.837,2019-01-09 23:59:59.999000064,7318.68751688,147310.0,96791.91600000,3632.67036876,0
2019-01-10,0.037336,0.037445,0.034086,0.034853,397522.165,2019-01-10 23:59:59.999000064,14052.27910368,281134.0,203577.34700000,7205.38207800,0
2019-01-11,0.034853,0.035322,0.033716,0.03462,266180.516,2019-01-11 23:59:59.999000064,9211.12130602,209599.0,141209.83400000,4885.09098284,0
2019-01-12,0.034619,0.034996,0.034177,0.034404,158816.127,2019-01-12 23:59:59.999000064,5502.73513649,147750.0,78177.35400000,2708.43871153,0
2019-01-13,0.034406,0.034448,0.032363,0.032845,194656.594,2019-01-13 23:59:59.999000064,6516.82912968,157905.0,94016.90400000,3150.82310625,0
2019-01-14,0.032844,0.035476,0.032805,0.035005,290289.323,2019-01-14 23:59:59.999000064,9880.31566041,205181.0,142539.74700000,4860.45985091,0
2019-01-15,0.035005,0.035556,0.0329,0.033502,328919.676,2019-01-15 23:59:59.999000064,11326.71386122,247685.0,168140.76400000,5794.21071314,0
2019-01-16,0.033514,0.034779,0.033284,0.033836,277488.071,2019-01-16 23:59:59.999000064,9378.01233288,231651.0,146004.87500000,4934.59212934,0
2019-01-17,0.03383,0.033969,0.033076,0.033647,224507.593,2019-01-17 23:59:59.999000064,7541.03829114,207693.0,123405.54800000,4145.71286259,0
2019-01-18,0.033644,0.033716,0.03295,0.033148,172873.158,2019-01-18 23:59:59.999000064,5774.33203574,168092.0,91036.87200000,3041.13373865,0
2019-01-19,0.033149,0.033768,0.033125,0.033441,173766.455,2019-01-19 23:59:59.999000064,5806.93446856,166707.0,91804.18600000,3068.78520661,0
2019-01-20,0.033441,0.033521,0.032975,0.033214,201346.172,2019-01-20 23:59:59.999000064,6701.06184186,178743.0,100635.93400000,3349.88325096,0
2019-01-21,0.033214,0.033289,0.032412,0.032765,155031.834,2019-01-21 23:59:59.999000064,5101.55313722,149339.0,82509.59200000,2715.45067611,0
2019-01-22,0.032767,0.03316,0.032242,0.033004,207541.999,2019-01-22 23:59:59.999000064,6818.62339331,163512.0,97500.26400000,3203.94003688,0
2019-01-23,0.033004,0.033114,0.0326,0.032773,184231.591,2019-01-23 23:59:59.999000064,6061.53309854,155630.0,86781.14100000,2855.39870060,0
2019-01-24,0.032773,0.032831,0.032222,0.032608,252866.731,2019-01-24 23:59:59.999000064,8239.77253525,159763.0,141462.57300000,4608.20850778,0
2019-01-25,0.032608,0.032987,0.032253,0.032305,188974.532,2019-01-25 23:59:59.999000064,6145.11263922,149319.0,101609.86400000,3304.82640337,0
2019-01-26,0.032299,0.03258,0.032133,0.032341,149788.235,2019-01-26 23:59:59.999000064,4851.6536388,123082.0,77169.67300000,2500.03345567,0
2019-01-27,0.032341,0.032426,0.031549,0.031565,213301.261,2019-01-27 23:59:59.999000064,6836.37823362,156092.0,96909.88200000,3106.19645889,0
2019-01-28,0.031562,0.031735,0.029805,0.030719,341549.102,2019-01-28 23:59:59.999000064,10477.44028631,231066.0,153643.02200000,4712.90266452,0
2019-01-29,0.030718,0.030994,0.030229,0.030619,209233.87,2019-01-29 23:59:59.999000064,6421.00394983,170714.0,109067.59600000,3346.70894973,0
2019-01-30,0.03062,0.031586,0.030444,0.031311,198536.772,2019-01-30 23:59:59.999000064,6160.52395429,144063.0,104078.34700000,3228.13257941,0
2019-01-31,0.031317,0.031762,0.03077,0.030996,191497.371,2019-01-31 23:59:59.999000064,5970.30616144,133688.0,98584.82300000,3071.82739802,0
2019-02-01,0.031006,0.031136,0.03046,0.030827,152161.646,2019-02-01 23:59:59.999000064,4684.85392313,112426.0,84071.50000000,2588.36566105,0
2019-02-02,0.030828,0.031621,0.030767,0.031519,119463.938,2019-02-02 23:59:59.999000064,3705.40971586,95557.0,64937.25600000,2013.61497743,0
2019-02-03,0.03152,0.031668,0.030873,0.031035,127646.523,2019-02-03 23:59:59.999000064,3989.94233089,94720.0,65061.35300000,2034.67261953,0
2019-02-04,0.031038,0.03138,0.030851,0.031078,130147.761,2019-02-04 23:59:59.999000064,4047.9393298,92533.0,62821.84300000,1954.27614896,0
2019-02-05,0.031082,0.031158,0.030813,0.030912,143547.901,2019-02-05 23:59:59.999000064,4447.60784869,95688.0,68258.99300000,2114.96869137,0
2019-02-06,0.030915,0.03105,0.029865,0.030697,198990.791,2019-02-06 23:59:59.999000064,6045.1822628,147012.0,104537.81800000,3175.59950552,0
2019-02-07,0.030705,0.031007,0.030632,0.030738,128210.675,2019-02-07 23:59:59.999000064,3949.63220021,109582.0,66314.83200000,2042.80345744,0
2019-02-08,0.030738,0.033039,0.030601,0.032579,307492.653,2019-02-08 23:59:59.999000064,9837.86121143,214105.0,152988.27300000,4895.72212522,0
2019-02-09,0.032578,0.033041,0.032335,0.032528,173260.635,2019-02-09 23:59:59.999000064,5641.63718455,139197.0,88770.62200000,2891.02672577,0
2019-02-10,0.032528,0.0342,0.03202,0.033999,221987.819,2019-02-10 23:59:59.999000064,7253.97288631,157551.0,110952.86500000,3625.63811197,0
2019-02-11,0.034,0.034123,0.032945,0.033283,202842.894,2019-02-11 23:59:59.999000064,6761.28417139,156322.0,103834.15600000,3461.19068569,0
2019-02-12,0.03329,0.03395,0.032999,0.03371,194257.662,2019-02-12 23:59:59.999000064,6487.16622021,138789.0,99224.91400000,3314.12476636,0
2019-02-13,0.033711,0.03448,0.033586,0.033782,183469.916,2019-02-13 23:59:59.999000064,6221.86289963,134129.0,86322.75400000,2927.30096425,0
2019-02-14,0.033771,0.034371,0.033501,0.033521,155448.019,2019-02-14 23:59:59.999000064,5266.17899962,121166.0,79226.93500000,2683.29478512,0
2019-02-15,0.033531,0.034109,0.0335,0.033764,143522.885,2019-02-15 23:59:59.999000064,4851.28642779,121913.0,74884.81200000,2531.21886617,0
2019-02-16,0.033769,0.03423,0.033715,0.033923,150569.567,2019-02-16 23:59:59.999000064,5104.4043846,128770.0,68864.32700000,2334.69895866,0
2019-02-17,0.033922,0.036994,0.033862,0.03648,351931.559,2019-02-17 23:59:59.999000064,12404.95455379,245468.0,180820.04200000,6372.61690959,0
2019-02-18,0.036478,0.0383,0.036253,0.037368,479848.667,2019-02-18 23:59:59.999000064,17861.66136116,303776.0,257712.56100000,9600.56201051,0
2019-02-19,0.037394,0.03795,0.0366,0.036709,313216.507,2019-02-19 23:59:59.999000064,11708.03406537,229328.0,172447.71600000,6445.11008661,0
2019-02-20,0.036705,0.037631,0.03603,0.037407,265931.326,2019-02-20 23:59:59.999000064,9788.8101176,200661.0,150788.00100000,5548.23064040,0
2019-02-21,0.037397,0.037492,0.036512,0.037,183443.98,2019-02-21 23:59:59.999000064,6773.94037339,157691.0,92856.16200000,3429.64384379,0
2019-02-22,0.037003,0.0374,0.036621,0.037182,152284.966,2019-02-22 23:59:59.999000064,5653.03745253,124608.0,73421.60800000,2725.59999900,0
2019-02-23,0.037183,0.039082,0.036957,0.038312,241438.389,2019-02-23 23:59:59.999000064,9151.27815057,178740.0,125108.32400000,4741.05334047,0
2019-02-24,0.038312,0.03985,0.035218,0.035302,485286.977,2019-02-24 23:59:59.999000064,18303.84856435,336385.0,249636.69400000,9433.99032932,0
2019-02-25,0.035301,0.036778,0.0352,0.036013,362139.768,2019-02-25 23:59:59.999000064,13088.42751248,259091.0,193702.23500000,7000.69921037,0
2019-02-26,0.036005,0.036127,0.035272,0.035766,251329.366,2019-02-26 23:59:59.999000064,8988.33352564,231733.0,133756.97500000,4784.60042667,0
2019-02-27,0.035771,0.03654,0.0341,0.035366,308828.304,2019-02-27 23:59:59.999000064,10989.77204741,221563.0,159327.72100000,5668.40990715,0
2019-02-28,0.035371,0.036003,0.034919,0.035485,340636.881,2019-02-28 23:59:59.999000064,12111.51477617,243708.0,180809.93600000,6427.41190517,0
2019-03-01,0.03548,0.035831,0.035259,0.035388,183802.713,2019-03-01 23:59:59.999000064,6524.63773963,154668.0,98583.74700000,3499.51439974,0
2019-03-02,0.035382,0.035514,0.034285,0.034698,192044.393,2019-03-02 23:59:59.999000064,6690.02074974,159546.0,105345.06600000,3670.29223662,0
2019-03-03,0.034696,0.035159,0.033848,0.034293,141887.382,2019-03-03 23:59:59.999000064,4927.40583589,134805.0,75837.80700000,2634.38514741,0
2019-03-04,0.034293,0.03432,0.03336,0.033825,236375.931,2019-03-04 23:59:59.999000064,8004.43468551,193362.0,133105.77200000,4507.81137580,0
